story_id,premises,premises-FOL,conclusion,conclusion-FOL,label,example_id
340,"Everyone at the mixer is a Grand Slam champion or an Oscar-nominated actor.
Every Grand Slam champion at the mixer is a professional tennis player.
All Oscar-nominated actors at the mixer are celebrities.
All professional tennis players at the mixer are athletes.
If a person at the mixer is a celebrity, then they are well paid.
If a person at the mixer is an athlete, then they are famous.
All well-paid people at the mixer live in tax havens.
Djokovic is at the mixer: if Djokovic is a famous athlete, then Djokovic is well-paid.","∀x (At(x, mixer) → (GrandSlam(x) ∧ Champion(x)) ∨ (OscarNominated(x) ∧ Actor(x)))
∀x (At(x, mixer) ∧ (GrandSlam(x) ∧ Champion(x) → Professional(x) ∧ TennisPlayer(x))
∀x (At(x, mixer) ∧ (OscarNominated(x) ∧ Actor(x) → Celebrity(x))
∀x (At(x, mixer) ∧ Professional(x) ∧ TennisPlayer(x) → Athlete(x))
∀x (At(x, mixer) ∧ Celebrity(x) → WellPaid(x))
∀x (At(x, mixer) ∧ Athlete(x) → Famous(x))
∀x (At(x, mixer) ∧ WellPaid(x) → LiveIn(x, taxHaven))
At(djokovic, mixer) ∧ (Famous(djokovic) ∧ Athlete(djokovic) → WellPaid(djokovic))",Djokovic lives in a tax haven.,"LiveIn(djokovic, taxHaven)",True,894
340,"Everyone at the mixer is a Grand Slam champion or an Oscar-nominated actor.
Every Grand Slam champion at the mixer is a professional tennis player.
All Oscar-nominated actors at the mixer are celebrities.
All professional tennis players at the mixer are athletes.
If a person at the mixer is a celebrity, then they are well paid.
If a person at the mixer is an athlete, then they are famous.
All well-paid people at the mixer live in tax havens.
Djokovic is at the mixer: if Djokovic is a famous athlete, then Djokovic is well-paid.","∀x (At(x, mixer) → (GrandSlam(x) ∧ Champion(x)) ∨ (OscarNominated(x) ∧ Actor(x)))
∀x (At(x, mixer) ∧ (GrandSlam(x) ∧ Champion(x) → Professional(x) ∧ TennisPlayer(x))
∀x (At(x, mixer) ∧ (OscarNominated(x) ∧ Actor(x) → Celebrity(x))
∀x (At(x, mixer) ∧ Professional(x) ∧ TennisPlayer(x) → Athlete(x))
∀x (At(x, mixer) ∧ Celebrity(x) → WellPaid(x))
∀x (At(x, mixer) ∧ Athlete(x) → Famous(x))
∀x (At(x, mixer) ∧ WellPaid(x) → LiveIn(x, taxHaven))
At(djokovic, mixer) ∧ (Famous(djokovic) ∧ Athlete(djokovic) → WellPaid(djokovic))",Djokovic does not live in a tax haven.,"¬LiveIn(djokovic, taxHaven)",False,895
96,"Diamond Mine is a professional wrestling stable formed in WWE.
Roderick Strong leads Diamond Mine.
Diamond Mine includes the Creed Brothers and Ivy Nile.
Imperium has a feud with Diamond Mine.","ProfessionalWrestlingStable(diamondMine) ∧ In(diamondMine, wWE)
Leads(roderickStrong, diamondMine)
Includes(diamondMine, creedBrothers) ∧ Includes(diamondMine, ivyNile)
Feuds(imperium, diamondMine)",Roderick Strong leads a professional wrestling stable.,"∃x (Leads(roderickstrong, x) ∧ ProfessionalWrestlingStable(x))",True,289
96,"Diamond Mine is a professional wrestling stable formed in WWE.
Roderick Strong leads Diamond Mine.
Diamond Mine includes the Creed Brothers and Ivy Nile.
Imperium has a feud with Diamond Mine.","ProfessionalWrestlingStable(diamondMine) ∧ In(diamondMine, wWE)
Leads(roderickStrong, diamondMine)
Includes(diamondMine, creedBrothers) ∧ Includes(diamondMine, ivyNile)
Feuds(imperium, diamondMine)",Roderick Strong leads the Creed Brothers.,"Leads(roderickstrong, creedbrothers)",Uncertain,290
96,"Diamond Mine is a professional wrestling stable formed in WWE.
Roderick Strong leads Diamond Mine.
Diamond Mine includes the Creed Brothers and Ivy Nile.
Imperium has a feud with Diamond Mine.","ProfessionalWrestlingStable(diamondMine) ∧ In(diamondMine, wWE)
Leads(roderickStrong, diamondMine)
Includes(diamondMine, creedBrothers) ∧ Includes(diamondMine, ivyNile)
Feuds(imperium, diamondMine)",Imperium doesn't have a feud with a professional wrestling stable that includes Ivy Nile.,"∀x ((ProfessionalWrestlingStable(x) ∧ Includes(x, ivynile)) → ¬Feuds(imperium, x))",False,291
219,"Symphony No. 9 is a music piece.
Composers write music pieces.
Beethoven wrote Symphony No. 9.
Vienna Music Society premiered Symphony No. 9.
Vienna Music Society is an orchestra.
Beethoven leads the Vienna Music Society.
Orchestras are led by conductors.","MusicPiece(symphony9)
∀x (MusicPiece(x) → ∃y (Composer(y) ∧ Write(y, x)))
Writtenby(symphony9, beethoven)
Premiered(viennaMusicSociety, symphony9)
Orchestra(viennaMusicSociety)
Lead(beethoven, viennaMusicSociety)
∀x (Orchestra(x) → (∃y Conductor(y) ∧ Lead(y, x)))",Beethoven is a composer.,Composer(beethoven),True,621
219,"Symphony No. 9 is a music piece.
Composers write music pieces.
Beethoven wrote Symphony No. 9.
Vienna Music Society premiered Symphony No. 9.
Vienna Music Society is an orchestra.
Beethoven leads the Vienna Music Society.
Orchestras are led by conductors.","MusicPiece(symphony9)
∀x (MusicPiece(x) → ∃y (Composer(y) ∧ Write(y, x)))
Writtenby(symphony9, beethoven)
Premiered(viennaMusicSociety, symphony9)
Orchestra(viennaMusicSociety)
Lead(beethoven, viennaMusicSociety)
∀x (Orchestra(x) → (∃y Conductor(y) ∧ Lead(y, x)))",Some orchestras premiered music pieces.,"∃x ∃y (Orchestra(x) ∧ MusicPiece(y) ∧ Premiered(x, y))",True,622
219,"Symphony No. 9 is a music piece.
Composers write music pieces.
Beethoven wrote Symphony No. 9.
Vienna Music Society premiered Symphony No. 9.
Vienna Music Society is an orchestra.
Beethoven leads the Vienna Music Society.
Orchestras are led by conductors.","MusicPiece(symphony9)
∀x (MusicPiece(x) → ∃y (Composer(y) ∧ Write(y, x)))
Writtenby(symphony9, beethoven)
Premiered(viennaMusicSociety, symphony9)
Orchestra(viennaMusicSociety)
Lead(beethoven, viennaMusicSociety)
∀x (Orchestra(x) → (∃y Conductor(y) ∧ Lead(y, x)))",Beethoven is not a conductor.,¬Conductor(beethoven),False,623
350,"All of Zaha Hadid's design styles that Max adores have interesting geometries.
No brutalist buildings that Max adores have interesting geometries.
Every style that Max adores is either Zaha Hadid's design style or Kelly Wearstler's design style. 
All of Kelly Wearstler's design styles that Max adores are evocative.
All of Kelly Wearstler's design styles that Max adores are dreamy.
If a design by Max that he adores has interesting geometries, then the design is a brutalist building and evocative.","∀x (Adore(max, x) ∧ ZahaHadid(x) ∧ DesignStyle(x) → InterestingGeometry(x))
∀x (Adore(max, x) ∧ BrutalistBuilding(x) → ¬InterestingGeometry(x))
∀x (Adore(max, x) → ((ZahaHadid(x) ∧ DesignStyle(x)) ⊕ (KellyWearstler(x) ∧ DesignStyle(x)))
∀x (Adore(max, x) ∧ KellyWearstler(x) ∧ DesignStyle(x) → Evocative(x))
∀x (Adore(max, x) ∧ KellyWearstler(x) ∧ DesignStyle(x) → Dreamy(x))
∃x (Adore(max, x) ∧ Design(x) ∧ ByMax(x) ∧ InterestingGeometry(x) → BrutalistBuilding(x) ∧ Evocative(x))",A design by Max is a brutalist building.,∃x (Design(x) ∧ ByMax(x) ∧ BrutalistBuilding(x)),Uncertain,927
350,"All of Zaha Hadid's design styles that Max adores have interesting geometries.
No brutalist buildings that Max adores have interesting geometries.
Every style that Max adores is either Zaha Hadid's design style or Kelly Wearstler's design style. 
All of Kelly Wearstler's design styles that Max adores are evocative.
All of Kelly Wearstler's design styles that Max adores are dreamy.
If a design by Max that he adores has interesting geometries, then the design is a brutalist building and evocative.","∀x (Adore(max, x) ∧ ZahaHadid(x) ∧ DesignStyle(x) → InterestingGeometry(x))
∀x (Adore(max, x) ∧ BrutalistBuilding(x) → ¬InterestingGeometry(x))
∀x (Adore(max, x) → ((ZahaHadid(x) ∧ DesignStyle(x)) ⊕ (KellyWearstler(x) ∧ DesignStyle(x)))
∀x (Adore(max, x) ∧ KellyWearstler(x) ∧ DesignStyle(x) → Evocative(x))
∀x (Adore(max, x) ∧ KellyWearstler(x) ∧ DesignStyle(x) → Dreamy(x))
∃x (Adore(max, x) ∧ Design(x) ∧ ByMax(x) ∧ InterestingGeometry(x) → BrutalistBuilding(x) ∧ Evocative(x))",A design by Max is evocative and dreamy.,∃x (Design(x) ∧ ByMax(x) ∧ Evocative(x) ∧ Dreamy(x)),True,928
350,"All of Zaha Hadid's design styles that Max adores have interesting geometries.
No brutalist buildings that Max adores have interesting geometries.
Every style that Max adores is either Zaha Hadid's design style or Kelly Wearstler's design style. 
All of Kelly Wearstler's design styles that Max adores are evocative.
All of Kelly Wearstler's design styles that Max adores are dreamy.
If a design by Max that he adores has interesting geometries, then the design is a brutalist building and evocative.","∀x (Adore(max, x) ∧ ZahaHadid(x) ∧ DesignStyle(x) → InterestingGeometry(x))
∀x (Adore(max, x) ∧ BrutalistBuilding(x) → ¬InterestingGeometry(x))
∀x (Adore(max, x) → ((ZahaHadid(x) ∧ DesignStyle(x)) ⊕ (KellyWearstler(x) ∧ DesignStyle(x)))
∀x (Adore(max, x) ∧ KellyWearstler(x) ∧ DesignStyle(x) → Evocative(x))
∀x (Adore(max, x) ∧ KellyWearstler(x) ∧ DesignStyle(x) → Dreamy(x))
∃x (Adore(max, x) ∧ Design(x) ∧ ByMax(x) ∧ InterestingGeometry(x) → BrutalistBuilding(x) ∧ Evocative(x))",A design by Max is either evocative or dreamy.,∃x (Design(x) ∧ ByMax(x) ∧ (Evocative(x) ⊕ Dreamy(x))),False,929
385,"If someone is ranked highly by the Women's Tennis Association, then they are one of the most active players in major tennis. 
Everyone who lost to Iga Świątek at Roland Garros 2022 is ranked highly by the Women's Tennis Association.
All female tennis players at Roland Garros 2022 lost to Iga Świątek.
All tennis players at Roland Garros 2022 are either female or male.
All male tennis players at Roland Garros in 2022 lost to Rafael Nadal.
If Coco Gauff is ranked highly by the Women's Tennis Association or lost to Rafael Nadal, then Coco Gauff is not a male tennis player at Roland Garros 2022.
Coco Gauff is at Roland Garros 2022.","∀x (RankedHighlyBy(x, womensTennisAssociation) → MostActivePlayerIn(x, majorTennis))
∀x (LostTo(x, świątek) ∧  At(x, rolandGarros2022) → RankedHighlyBy(x, womensTennisAssociation))
∀x (FemaleTennisPlayer(x) ∧ At(x, rolandGarros2022) → LostTo(x, świątek) ∧  At(x, rolandGarros2022))
∀x (TennisPlayer(x) ∧ At(x, rolandGarros2022) → (Female(x) ∧ TennisPlayer(x)) ⊕ (Male(x) ∧ TennisPlayer(x))) 
∀x (Male(x) ∧ TennisPlayer(x) ∧ At(x, rolandGarros2022) → LostTo(x, świątek) ∧ At(x, rolandGarros2022))
RankedHighlyBy(cocoGauff, womensTennisAssociation) ∨ (LostTo(cocoGauff, świątek) ∧ LostAt(cocoGauff, rolandGarros2022)) → ¬(Male(cocoGauff) ∧ TennisPlayer(cocoGauff) ∧ AtRolandGarros2022(cocoGauff))
TennisPlayer(cocoGauff) ∧ At(cocoGauff, rolandGarros2022)",Coco Gauff is among the most active Grand-Slam players.,"MostActivePlayerIn(cocoGauff, majorTennis)",True,1029
385,"If someone is ranked highly by the Women's Tennis Association, then they are one of the most active players in major tennis. 
Everyone who lost to Iga Świątek at Roland Garros 2022 is ranked highly by the Women's Tennis Association.
All female tennis players at Roland Garros 2022 lost to Iga Świątek.
All tennis players at Roland Garros 2022 are either female or male.
All male tennis players at Roland Garros in 2022 lost to Rafael Nadal.
If Coco Gauff is ranked highly by the Women's Tennis Association or lost to Rafael Nadal, then Coco Gauff is not a male tennis player at Roland Garros 2022.
Coco Gauff is at Roland Garros 2022.","∀x (RankedHighlyBy(x, womensTennisAssociation) → MostActivePlayerIn(x, majorTennis))
∀x (LostTo(x, świątek) ∧  At(x, rolandGarros2022) → RankedHighlyBy(x, womensTennisAssociation))
∀x (FemaleTennisPlayer(x) ∧ At(x, rolandGarros2022) → LostTo(x, świątek) ∧  At(x, rolandGarros2022))
∀x (TennisPlayer(x) ∧ At(x, rolandGarros2022) → (Female(x) ∧ TennisPlayer(x)) ⊕ (Male(x) ∧ TennisPlayer(x))) 
∀x (Male(x) ∧ TennisPlayer(x) ∧ At(x, rolandGarros2022) → LostTo(x, świątek) ∧ At(x, rolandGarros2022))
RankedHighlyBy(cocoGauff, womensTennisAssociation) ∨ (LostTo(cocoGauff, świątek) ∧ LostAt(cocoGauff, rolandGarros2022)) → ¬(Male(cocoGauff) ∧ TennisPlayer(cocoGauff) ∧ AtRolandGarros2022(cocoGauff))
TennisPlayer(cocoGauff) ∧ At(cocoGauff, rolandGarros2022)",Coco Gauff has lost to Rafael Nadal.,"LostTo(cocoGauff, świątek) ∧ At(cocoGauff, rolandGarros2022)",Uncertain,1030
385,"If someone is ranked highly by the Women's Tennis Association, then they are one of the most active players in major tennis. 
Everyone who lost to Iga Świątek at Roland Garros 2022 is ranked highly by the Women's Tennis Association.
All female tennis players at Roland Garros 2022 lost to Iga Świątek.
All tennis players at Roland Garros 2022 are either female or male.
All male tennis players at Roland Garros in 2022 lost to Rafael Nadal.
If Coco Gauff is ranked highly by the Women's Tennis Association or lost to Rafael Nadal, then Coco Gauff is not a male tennis player at Roland Garros 2022.
Coco Gauff is at Roland Garros 2022.","∀x (RankedHighlyBy(x, womensTennisAssociation) → MostActivePlayerIn(x, majorTennis))
∀x (LostTo(x, świątek) ∧  At(x, rolandGarros2022) → RankedHighlyBy(x, womensTennisAssociation))
∀x (FemaleTennisPlayer(x) ∧ At(x, rolandGarros2022) → LostTo(x, świątek) ∧  At(x, rolandGarros2022))
∀x (TennisPlayer(x) ∧ At(x, rolandGarros2022) → (Female(x) ∧ TennisPlayer(x)) ⊕ (Male(x) ∧ TennisPlayer(x))) 
∀x (Male(x) ∧ TennisPlayer(x) ∧ At(x, rolandGarros2022) → LostTo(x, świątek) ∧ At(x, rolandGarros2022))
RankedHighlyBy(cocoGauff, womensTennisAssociation) ∨ (LostTo(cocoGauff, świątek) ∧ LostAt(cocoGauff, rolandGarros2022)) → ¬(Male(cocoGauff) ∧ TennisPlayer(cocoGauff) ∧ AtRolandGarros2022(cocoGauff))
TennisPlayer(cocoGauff) ∧ At(cocoGauff, rolandGarros2022)",Coco Gauff is not both a player who lost to Iga Świątek at Roland Garros 2022 and one of the most active players in major tennis.,"¬(LostTo(cocoGauff, świątek) ∧ At(cocoGauff, rolandGarros2022)) ∨ ¬MostActivePlayerIn(cocoGauff, majorTennis)",False,1031
256,"All cats are mammals.
Some pets are not mammals.","∀x (Cat(x) → Mammal(x))
∃x (Pet(x) ∧ ¬Mammal(x))",No pets are cats.,∀x (Pet(x) → ¬Cat(x)),Uncertain,700
159,"There are four seasons in a year: Spring, Summer, Fall, and Winter.
All students who want to have a long vacation have summer as their favorite season.
Emma's favorite season is summer.
Mia's favorite season is not the same as Emma's. 
James wants to have a long vacation.","Season(spring) ∨ Season(summer) ∨ Season(fall) ∨ Season(winter) ∧ (Season(spring) → ¬Season(summer) ∧ ¬Season(fall) ∧ ¬Season(winter)) ∧ (Season(summer) → ¬Season(spring) ∧ ¬Season(fall) ∧ ¬Season(winter)) ∧ (Season(fall) → ¬Season(spring) ∧ ¬Season(summer) ∧ ¬Season(winter)) ∧ (Season(winter) → ¬Season(spring) ∧ ¬Season(summer) ∧ ¬Season(fall))
∀x (Want(x, longvacation) → Favorite(x, summer))
Favorite(emma, summer)
∀x ∀y (Season(x) ∧ Season(y) ∧ Favorite(mia, x) ∧ Favorite(emma, y) → ¬(x=y))
Want(james, longVacation)",James's favorite season is summer.,"Favorite(james, summer)",True,456
159,"There are four seasons in a year: Spring, Summer, Fall, and Winter.
All students who want to have a long vacation have summer as their favorite season.
Emma's favorite season is summer.
Mia's favorite season is not the same as Emma's. 
James wants to have a long vacation.","Season(spring) ∨ Season(summer) ∨ Season(fall) ∨ Season(winter) ∧ (Season(spring) → ¬Season(summer) ∧ ¬Season(fall) ∧ ¬Season(winter)) ∧ (Season(summer) → ¬Season(spring) ∧ ¬Season(fall) ∧ ¬Season(winter)) ∧ (Season(fall) → ¬Season(spring) ∧ ¬Season(summer) ∧ ¬Season(winter)) ∧ (Season(winter) → ¬Season(spring) ∧ ¬Season(summer) ∧ ¬Season(fall))
∀x (Want(x, longvacation) → Favorite(x, summer))
Favorite(emma, summer)
∀x ∀y (Season(x) ∧ Season(y) ∧ Favorite(mia, x) ∧ Favorite(emma, y) → ¬(x=y))
Want(james, longVacation)",Mia's favorite season is spring.,"Favorite(mia, spring)",Uncertain,457
343,"No digital media are analog.
Every printed text is analog media.
All streaming services are digital media.
If an object is a hardcover book, then it is printed text.
If 1984 is a streaming service, then 1984 is a hardcover book.","∀x (DigitalMedia(x) → ¬AnalogMedia(x))
∀x (PrintedText(x) → AnalogMedia(x))
∀x (StreamingService(x) → DigitalMedia(x))
∀x (HardcoverBook(x) → PrintedText(x))
StreamingService(1984) → HardcoverBook(1984)",1984 is printed text.,PrintedText(y1984),Uncertain,904
343,"No digital media are analog.
Every printed text is analog media.
All streaming services are digital media.
If an object is a hardcover book, then it is printed text.
If 1984 is a streaming service, then 1984 is a hardcover book.","∀x (DigitalMedia(x) → ¬AnalogMedia(x))
∀x (PrintedText(x) → AnalogMedia(x))
∀x (StreamingService(x) → DigitalMedia(x))
∀x (HardcoverBook(x) → PrintedText(x))
StreamingService(1984) → HardcoverBook(1984)",1984 is a streaming service.,StreamingService(y1984),False,905
343,"No digital media are analog.
Every printed text is analog media.
All streaming services are digital media.
If an object is a hardcover book, then it is printed text.
If 1984 is a streaming service, then 1984 is a hardcover book.","∀x (DigitalMedia(x) → ¬AnalogMedia(x))
∀x (PrintedText(x) → AnalogMedia(x))
∀x (StreamingService(x) → DigitalMedia(x))
∀x (HardcoverBook(x) → PrintedText(x))
StreamingService(1984) → HardcoverBook(1984)",1984 is not a streaming service.,¬StreamingService(y1984),True,906
213,"All Romance languages are Indo-European languages.
Romance languages are a language family.
All languages within a language family are related to each other.
French and Spanish are both Romance languages.
German is related to Spanish.
Basque is not related to any other language.","∀x (RomanceLanguage(x) → IndoEuropeanLanguage(x))
∀x (RomanceLanguage(x) → MemberOf(x, languageFamily))
∀x ∀y ∀z ((MemberOf(x, z) ∧ MemberOf(y, z)) → (Related(x, y) ∧ Related(y, x)))
RomanceLanguage(french) ∧ RomanceLanguage(spanish)
Related(german, spanish)
∀x (Language(x) → ¬Related(basque, x))",Basque is a Romance language.,RomanceLanguage(basque),False,608
213,"All Romance languages are Indo-European languages.
Romance languages are a language family.
All languages within a language family are related to each other.
French and Spanish are both Romance languages.
German is related to Spanish.
Basque is not related to any other language.","∀x (RomanceLanguage(x) → IndoEuropeanLanguage(x))
∀x (RomanceLanguage(x) → MemberOf(x, languageFamily))
∀x ∀y ∀z ((MemberOf(x, z) ∧ MemberOf(y, z)) → (Related(x, y) ∧ Related(y, x)))
RomanceLanguage(french) ∧ RomanceLanguage(spanish)
Related(german, spanish)
∀x (Language(x) → ¬Related(basque, x))",German is a Romance language.,RomanceLanguage(german),Uncertain,609
213,"All Romance languages are Indo-European languages.
Romance languages are a language family.
All languages within a language family are related to each other.
French and Spanish are both Romance languages.
German is related to Spanish.
Basque is not related to any other language.","∀x (RomanceLanguage(x) → IndoEuropeanLanguage(x))
∀x (RomanceLanguage(x) → MemberOf(x, languageFamily))
∀x ∀y ∀z ((MemberOf(x, z) ∧ MemberOf(y, z)) → (Related(x, y) ∧ Related(y, x)))
RomanceLanguage(french) ∧ RomanceLanguage(spanish)
Related(german, spanish)
∀x (Language(x) → ¬Related(basque, x))",French is an Indo-European language.,IndoEuropeanLanguage(french),True,610
79,"Robert Lewandowski is a striker.
Strikers are soccer players.
Robert Lewandowski left Bayern Munchen.
If a player leaves a team they no longer play for that team.","Striker(robertLewandowski)
∀x (Striker(x) → SoccerPlayer(x))
Left(robertLewandowski, bayernMunchen)
∀x ∀y (Left(x, y) → ¬PlaysFor(x, y))",Robert Lewandowski is a soccer player.,SoccerPlayer(robertLewandowski),True,240
79,"Robert Lewandowski is a striker.
Strikers are soccer players.
Robert Lewandowski left Bayern Munchen.
If a player leaves a team they no longer play for that team.","Striker(robertLewandowski)
∀x (Striker(x) → SoccerPlayer(x))
Left(robertLewandowski, bayernMunchen)
∀x ∀y (Left(x, y) → ¬PlaysFor(x, y))",Robert Lewandowski plays for Bayern Munchen.,"PlaysFor(robertLewandowski, bayernMunchen)",False,241
79,"Robert Lewandowski is a striker.
Strikers are soccer players.
Robert Lewandowski left Bayern Munchen.
If a player leaves a team they no longer play for that team.","Striker(robertLewandowski)
∀x (Striker(x) → SoccerPlayer(x))
Left(robertLewandowski, bayernMunchen)
∀x ∀y (Left(x, y) → ¬PlaysFor(x, y))",Robert Lewandowski is a star.,SoccerStar(robertLewandowski),Uncertain,242
2,"Billings is a city in the state of Montana in U.S.
The state of Montana includes the cities of Butte, Helena, and Missoula.
White Sulphur Springs and Butte are cities in the same state in U.S.
The city of St Pierre is not in the state of Montana.
Any city in Butte is not in St Pierre.
A city can only be in one state in U.S.  except for Bristol, Texarkana, Texhoma and Union City.","City(billings) ∧ In(billings, montana)
City(butte) ∧ In(butte, montana) ∧ City(helena) ∧ In(helena, montana) ∧ City(missoula) ∧ In(missoula, montana)
∃x (City(whitesulphursprings) ∧ In(whitesulphursprings, x) ∧ City(butte) ∧ In(butte, x))
City(pierre) ∧ ¬(In(pierre, montana))
∀x ((City(x) ∧ City(butte) ∧ In(x, butte)) → ¬(In(x, pierre)))
∀x ∃y ((City(x) ∧ (In(x, y) ∧ ¬(x=bristol) ∧ ¬(x=texarkana) ∧ ¬(x=texhoma) ∧ ¬(x=unionCity)) → ¬∃z (¬(z=y) ∧ In(x, z)))",Butte and St Pierre are in the same state.,"∃x (In(butte, x) ∧ In(stPierre, x))",False,4
2,"Billings is a city in the state of Montana in U.S.
The state of Montana includes the cities of Butte, Helena, and Missoula.
White Sulphur Springs and Butte are cities in the same state in U.S.
The city of St Pierre is not in the state of Montana.
Any city in Butte is not in St Pierre.
A city can only be in one state in U.S.  except for Bristol, Texarkana, Texhoma and Union City.","City(billings) ∧ In(billings, montana)
City(butte) ∧ In(butte, montana) ∧ City(helena) ∧ In(helena, montana) ∧ City(missoula) ∧ In(missoula, montana)
∃x (City(whitesulphursprings) ∧ In(whitesulphursprings, x) ∧ City(butte) ∧ In(butte, x))
City(pierre) ∧ ¬(In(pierre, montana))
∀x ((City(x) ∧ City(butte) ∧ In(x, butte)) → ¬(In(x, pierre)))
∀x ∃y ((City(x) ∧ (In(x, y) ∧ ¬(x=bristol) ∧ ¬(x=texarkana) ∧ ¬(x=texhoma) ∧ ¬(x=unionCity)) → ¬∃z (¬(z=y) ∧ In(x, z)))",St Pierre and Bismarck are in the same state.,"∃x (City(pierre) ∧ In(pierre, x) ∧ City(bismarck) ∧ In(bismarck, x))",Uncertain,5
2,"Billings is a city in the state of Montana in U.S.
The state of Montana includes the cities of Butte, Helena, and Missoula.
White Sulphur Springs and Butte are cities in the same state in U.S.
The city of St Pierre is not in the state of Montana.
Any city in Butte is not in St Pierre.
A city can only be in one state in U.S.  except for Bristol, Texarkana, Texhoma and Union City.","City(billings) ∧ In(billings, montana)
City(butte) ∧ In(butte, montana) ∧ City(helena) ∧ In(helena, montana) ∧ City(missoula) ∧ In(missoula, montana)
∃x (City(whitesulphursprings) ∧ In(whitesulphursprings, x) ∧ City(butte) ∧ In(butte, x))
City(pierre) ∧ ¬(In(pierre, montana))
∀x ((City(x) ∧ City(butte) ∧ In(x, butte)) → ¬(In(x, pierre)))
∀x ∃y ((City(x) ∧ (In(x, y) ∧ ¬(x=bristol) ∧ ¬(x=texarkana) ∧ ¬(x=texhoma) ∧ ¬(x=unionCity)) → ¬∃z (¬(z=y) ∧ In(x, z)))",Montana is home to the city of Missoula.,"City(missoula) ∧ In(missoula, montana)",True,6
192,"International students in the US have either an F1 visa or a J1 visa.
An international student in the US with an F1 visa needs to apply for CPT or OPT if the student wants to work in the US.
Mike is an international student.
Mike needs to apply for CPT if he wants to work in the US.","∀x (InternationalStudent(x) ∧ In(x, unitedStates) → F1Visa(x) ⊕ J1Visa(x))
∀x (InternationalStudent(x) ∧ In(x, unitedStates) ∧ F1Visa(x) ∧ WantToWorkIn(x, unitedStates) → Apply(x, cpt) ∨ Apply(x, opt))
InternationalStudent(mike)
WantToWorkIn(x, unitedStates) → Apply(mike, cpt)",Mike has an F1 visa.,F1Visa(mike),Uncertain,548
192,"International students in the US have either an F1 visa or a J1 visa.
An international student in the US with an F1 visa needs to apply for CPT or OPT if the student wants to work in the US.
Mike is an international student.
Mike needs to apply for CPT if he wants to work in the US.","∀x (InternationalStudent(x) ∧ In(x, unitedStates) → F1Visa(x) ⊕ J1Visa(x))
∀x (InternationalStudent(x) ∧ In(x, unitedStates) ∧ F1Visa(x) ∧ WantToWorkIn(x, unitedStates) → Apply(x, cpt) ∨ Apply(x, opt))
InternationalStudent(mike)
WantToWorkIn(x, unitedStates) → Apply(mike, cpt)",Mike has a J1 visa.,J1Visa(mike),Uncertain,549
442,"All Brown Swiss cattle are cows.
Some pets are Brown Swiss Cattle.
All cows are domesticated animals.
Alligators are not domesticated animals.
Ted is an alligator.","∀x (BrownSwissCattle(x) → Cow(x))
∃x (Pet(x) ∧ BrownSwissCattle(x))
∀x (Cow(x) → DomesticatedAnimal(x))
∀x (Aligator(x) → ¬DomesticatedAnimal(x))
Aligator(ted)",Ted is a pet.,Pet(ted),Uncertain,1271
442,"All Brown Swiss cattle are cows.
Some pets are Brown Swiss Cattle.
All cows are domesticated animals.
Alligators are not domesticated animals.
Ted is an alligator.","∀x (BrownSwissCattle(x) → Cow(x))
∃x (Pet(x) ∧ BrownSwissCattle(x))
∀x (Cow(x) → DomesticatedAnimal(x))
∀x (Aligator(x) → ¬DomesticatedAnimal(x))
Aligator(ted)",Ted is a pet and Brown Swiss cattle,Pet(ted) ∧ BrownSwissCattle(ted),False,1272
442,"All Brown Swiss cattle are cows.
Some pets are Brown Swiss Cattle.
All cows are domesticated animals.
Alligators are not domesticated animals.
Ted is an alligator.","∀x (BrownSwissCattle(x) → Cow(x))
∃x (Pet(x) ∧ BrownSwissCattle(x))
∀x (Cow(x) → DomesticatedAnimal(x))
∀x (Aligator(x) → ¬DomesticatedAnimal(x))
Aligator(ted)","If Ted is a Brown Swiss cattle, then Ted is not a pet.",BrownSwissCattle(ted) → ¬Pet(ted),True,1273
234,"Yale University is a private Ivy League research university.
Yale University moved to New Haven in 1716.
Yale university's endowment was valued at $42.3 billion.
A list of residential colleges at Yale: Benjamin Franklin College, Berkeley College, Branford College, Davenport College, Ezra Stiles College, Grace Hopper College, Jonathan Edwards College, Morse College, Pauli Murray College, Pierson College, Saybrook College, Silliman College, Timothy Dwight College, and Trumbull College.","PrivateIvyLeagueResearchUniversity(yaleUniversity)
MovedTo(yaleUniversity, newHaven) ∧ MovedIn(yaleUniversity, year1716)
ValuedAt(yaleUniversitysEndowment, 42point3billion)
∀x (ResidentialCollege(x) → At(x, yale) ∧ (BenjaminFranklinCollege(x) ⊕ BerkleyCollege(x) ⊕ BranfordCollege(x) ⊕ DavenportCollege(x) ⊕ EzraStilesCollege(x) ⊕ GraceHopperCollege(x) ⊕ JonathanEdwardsCollege(x) ⊕ MorseCollege(x) ⊕ PauliMurrayCollege(x) ⊕ PiersonCollege(x) ⊕ SaybrookCollege(x) ⊕ SillimanCollege(x) ⊕ TimothyDwightCollege(x) ⊕ TrumbullCollege(x)))",A private Ivy League research university moved to New Haven.,"∃x (PrivateIvyLeagueResearchUniversity(x) ∧ MovedTo(x, newHaven))",True,663
